id,teff_16,teff,teff_84,e_teff,logg_16,logg,logg_84,e_logg,feh_16,feh,feh_84,e_feh,age_16,age,age_84,mass_16,mass,mass_84,radius_16,radius,radius_84,distance_16,distance,distance_84,luminosity_16,luminosity,luminosity_84,AV_16,AV,AV_84,nu_max_16,nu_max,nu_max_84,delta_nu_16,delta_nu,delta_nu_84
5041652140709477760,-17,6932,17,24,-0.00,4.21,0.00,0.005,-0.023,-0.362,0.020,0.031,-0.02,2.01,0.03,-0.00,1.27,0.00,-0.008,1.470,0.009,-2.144,297.953,2.218,-0.065,4.493,0.068,-0.009,0.112,0.009,-15.018,1671.590,13.130,-0.644,86.610,0.572
5041756422515086720,-10,5831,16,19,-0.00,4.41,0.00,0.003,-0.009,-0.426,0.008,0.012,-0.33,9.65,0.21,-0.00,0.85,0.00,-0.002,0.948,0.003,-0.556,178.842,0.513,-0.011,0.936,0.014,-0.011,0.057,0.017,-15.618,2912.524,16.394,-0.518,142.234,0.477
5135365681407113984,-60,7607,54,81,-0.01,4.43,0.01,0.010,-0.102,-2.384,0.114,0.153,-0.06,2.61,0.11,-0.01,1.03,0.00,-0.007,1.020,0.008,-1.541,318.957,1.723,-0.078,3.140,0.075,-0.023,0.770,0.021,-41.560,2666.078,31.873,-1.321,127.345,1.015
5138776087303579648,-11,5690,11,16,-0.00,4.56,0.00,0.005,-0.019,-0.111,0.018,0.026,-0.26,0.63,0.25,-0.00,0.94,0.00,-0.004,0.845,0.004,-0.726,236.122,0.717,-0.004,0.673,0.004,-0.000,0.000,0.000,-28.606,4101.827,38.219,-0.980,176.010,1.253
5135776314641262336,-19,5967,28,34,-0.01,4.25,0.01,0.016,-0.080,-0.477,0.061,0.100,-0.98,10.92,0.50,-0.02,0.88,0.02,-0.009,1.160,0.007,-1.482,356.401,1.577,-0.015,1.537,0.022,-0.000,0.000,0.004,-33.371,1979.936,63.176,-1.116,107.813,1.748
5037491485630378752,-20,7902,47,52,-0.00,4.21,0.01,0.007,-0.016,-1.887,0.058,0.060,-0.00,0.00,0.00,-0.00,1.28,0.01,-0.008,1.471,0.004,-1.194,466.089,1.775,-0.042,7.585,0.159,-0.004,0.675,0.014,-7.066,1570.560,19.117,-0.293,81.692,0.807
5037712178230333440,-8,7829,10,13,-0.00,4.04,0.00,0.002,-0.003,-0.542,0.003,0.004,-0.01,2.14,0.00,-0.00,1.38,0.00,-0.003,1.862,0.003,-0.230,748.829,0.224,-0.024,11.695,0.045,-0.002,0.905,0.004,-3.277,1060.832,3.642,-0.152,61.341,0.152
5037972487607940096,-2,9618,3,4,-0.00,4.47,0.00,0.000,-0.002,-0.735,0.001,0.002,-0.00,0.22,0.00,-0.00,1.60,0.00,-0.000,1.215,0.000,-0.052,471.147,0.090,-0.011,11.388,0.009,-0.000,1.000,0.000,-0.806,2596.546,1.722,-0.029,116.399,0.066
5118064586771206528,-6,5305,49,49,-0.00,4.58,0.01,0.008,-0.012,-0.237,0.016,0.020,-1.25,4.52,0.69,-0.01,0.80,0.01,-0.003,0.760,0.003,-0.571,198.395,0.595,-0.003,0.411,0.018,-0.000,0.000,0.063,-38.722,4512.379,62.241,-1.057,191.395,1.605
5118183608904901376,-39,5639,50,63,-0.01,4.48,0.02,0.022,-0.036,-0.527,0.038,0.053,-2.48,11.23,1.57,-0.01,0.78,0.02,-0.006,0.843,0.005,-0.687,196.486,0.670,-0.020,0.648,0.023,-0.040,0.284,0.046,-84.643,3475.895,123.621,-2.274,162.948,3.224
601498319991167104,-118,7710,60,133,-0.03,3.63,0.01,0.030,-0.053,-1.129,0.042,0.068,-0.01,1.30,0.02,-0.01,1.57,0.01,-0.029,3.185,0.094,-5.523,1006.538,20.711,-0.346,32.193,0.636,-0.049,0.355,0.018,-24.442,418.758,6.090,-1.202,29.416,0.347
66223761437716096,-21,7221,22,31,-0.00,3.94,0.00,0.005,-0.015,-0.443,0.021,0.026,-0.01,2.39,0.01,-0.00,1.35,0.01,-0.009,2.078,0.010,-1.026,770.835,1.292,-0.074,10.533,0.083,-0.007,0.360,0.009,-6.018,874.265,6.474,-0.283,52.857,0.284
66225170186990080,-57,6432,86,103,-0.01,4.50,0.02,0.029,-0.178,-2.060,0.192,0.262,-2.60,8.80,1.59,-0.02,0.76,0.04,-0.005,0.809,0.005,-0.453,155.395,0.577,-0.033,1.009,0.047,-0.036,0.595,0.052,-102.784,3436.373,174.655,-2.681,168.061,4.194
66241284904081792,-81,5855,171,190,-0.01,4.65,0.01,0.012,-0.389,-1.229,0.167,0.423,-0.87,3.22,1.26,-0.01,0.74,0.01,-0.006,0.673,0.005,-0.260,115.597,0.291,-0.024,0.480,0.048,-0.052,0.672,0.085,-95.591,5071.809,74.376,-2.788,219.705,2.297
67119107499557504,-6,6512,7,9,-0.00,4.08,0.00,0.002,-0.012,-0.348,0.011,0.016,-0.01,3.05,0.01,-0.00,1.26,0.00,-0.003,1.692,0.003,-0.100,357.839,0.161,-0.015,4.624,0.018,-0.004,0.541,0.003,-3.569,1288.806,5.016,-0.137,72.176,0.189
663541252887478912,-15,6352,62,64,-0.00,4.29,0.01,0.012,-0.028,-1.077,0.037,0.046,-1.34,9.52,0.19,-0.00,0.84,0.03,-0.004,1.089,0.007,-1.000,242.344,1.478,-0.024,1.742,0.085,-0.004,0.004,0.042,-23.333,2108.247,42.858,-0.967,115.312,0.925
675662372150202624,-54,6461,72,90,-0.01,4.20,0.01,0.011,-0.090,-0.362,0.079,0.120,-0.08,3.34,0.09,-0.01,1.18,0.01,-0.016,1.432,0.016,-3.180,290.472,3.432,-0.139,3.195,0.181,-0.035,0.496,0.043,-37.358,1705.083,37.592,-1.495,90.221,1.462
686131715711028992,-5,6858,10,11,-0.00,3.93,0.00,0.002,-0.006,-0.171,0.005,0.008,-0.01,2.49,0.00,-0.00,1.41,0.00,-0.007,2.124,0.005,-0.870,388.867,0.835,-0.009,8.948,0.031,-0.003,0.118,0.005,-2.501,893.498,3.137,-0.129,52.935,0.161
685975615123747840,-7,7092,2,7,-0.00,4.10,0.00,0.003,-0.001,-1.368,0.001,0.001,-0.01,4.80,0.03,-0.00,1.03,0.00,-0.004,1.488,0.003,-0.636,472.478,0.582,-0.011,5.037,0.014,-0.001,0.462,0.001,-6.019,1299.106,5.944,-0.213,76.245,0.254
689096819396854912,-42,7010,42,59,-0.03,4.09,0.03,0.039,-0.058,-0.540,0.057,0.082,-0.09,2.38,0.10,-0.02,1.29,0.02,-0.055,1.697,0.058,-19.452,628.728,21.354,-0.367,6.240,0.404,-0.021,0.108,0.021,-76.284,1265.631,82.868,-3.235,70.203,3.386
686171916604829312,-181,116108,303,353,-0.00,6.44,0.00,0.003,-0.045,-0.497,0.020,0.049,-0.08,13.44,0.03,-0.00,0.54,0.00,-0.000,0.073,0.000,-0.288,127.829,0.259,-5.411,866.035,7.534,-0.000,1.000,0.000,-1231.025,73451.657,605.311,-54.796,4791.411,26.679
660503955093439616,-14,6315,19,24,-0.01,4.14,0.01,0.008,-0.054,-1.005,0.039,0.066,-0.21,9.44,0.31,-0.01,0.88,0.01,-0.006,1.319,0.006,-1.462,516.288,2.018,-0.016,2.486,0.035,-0.000,0.000,0.006,-18.188,1495.455,17.382,-0.571,89.022,0.647
660454992466181632,-17,7383,36,40,-0.01,4.25,0.00,0.008,-0.015,-0.022,0.021,0.026,-0.01,0.73,0.00,-0.01,1.50,0.01,-0.009,1.528,0.021,-5.502,564.763,7.718,-0.126,6.258,0.148,-0.003,0.375,0.004,-31.506,1768.013,13.280,-1.493,85.047,0.620
660333908748155776,-72,9144,105,128,-0.01,4.30,0.01,0.009,-0.029,-0.410,0.024,0.037,-0.01,0.53,0.01,-0.01,1.73,0.02,-0.011,1.549,0.019,-3.105,501.320,5.611,-0.525,15.103,0.697,-0.016,0.451,0.020,-26.830,1780.122,16.590,-1.169,84.518,0.672
660750142619116032,-104,7780,146,179,-0.01,4.23,0.01,0.013,-0.052,-1.040,0.048,0.071,-0.09,2.18,0.05,-0.01,1.24,0.01,-0.015,1.411,0.013,-3.136,393.692,3.494,-0.312,6.556,0.459,-0.049,0.751,0.065,-26.506,1671.899,29.456,-1.088,87.044,1.265
661628686769020544,-490,15134,667,827,-0.02,4.67,0.02,0.032,-0.188,-1.659,0.183,0.263,-0.02,0.03,0.02,-0.10,2.52,0.14,-0.026,1.219,0.034,-16.761,556.745,19.513,-9.504,70.465,13.413,-0.031,0.906,0.036,-119.808,3244.239,135.706,-4.525,140.772,4.981
44497171153467008,-50,5831,56,75,-0.00,4.57,0.00,0.004,-0.064,-0.391,0.056,0.085,-0.25,1.00,0.19,-0.00,0.89,0.01,-0.004,0.805,0.005,-0.304,131.911,0.367,-0.020,0.673,0.024,-0.035,0.169,0.037,-23.119,4230.055,27.503,-1.040,183.953,1.018
44797921943486336,-164,6019,436,467,-0.03,4.26,0.03,0.047,-0.883,-0.366,0.225,0.911,-2.21,9.05,2.51,-0.08,0.92,0.07,-0.021,1.175,0.015,-1.127,295.471,1.209,-0.142,1.634,0.448,-0.110,0.574,0.207,-171.699,2012.134,157.850,-3.909,107.644,3.861
44599769332183808,-119,7187,135,180,-0.01,4.17,0.01,0.020,-0.062,-0.118,0.062,0.088,-0.18,1.41,0.18,-0.03,1.43,0.03,-0.016,1.623,0.016,-3.485,535.512,3.594,-0.365,6.307,0.426,-0.062,0.869,0.066,-36.343,1517.414,42.595,-1.022,77.389,1.088
57294077751481856,-261,6179,275,379,-0.03,4.28,0.03,0.047,-0.573,-0.643,0.394,0.695,-2.38,9.01,2.50,-0.06,0.89,0.07,-0.016,1.138,0.017,-0.709,210.405,0.670,-0.229,1.699,0.278,-0.142,0.587,0.138,-152.463,2069.556,169.786,-3.706,111.076,4.041
57350870102487936,-22,5214,34,40,-0.00,4.59,0.00,0.005,-0.045,-0.219,0.028,0.053,-0.26,4.02,0.22,-0.01,0.79,0.01,-0.006,0.742,0.005,-0.067,98.592,0.107,-0.006,0.367,0.009,-0.024,0.071,0.036,-27.178,4699.346,32.075,-1.204,196.622,1.727
63424404832438784,-110,6000,267,289,-0.00,4.55,0.01,0.008,-0.320,-0.375,0.129,0.345,-0.28,0.58,0.47,-0.01,0.94,0.01,-0.011,0.850,0.007,-0.497,193.285,0.475,-0.051,0.844,0.137,-0.070,0.387,0.147,-53.858,3942.984,41.211,-1.321,173.829,1.612
57325031579080576,-189,7295,232,299,-0.03,4.00,0.04,0.046,-0.162,-0.810,0.191,0.251,-0.53,2.85,0.46,-0.06,1.24,0.09,-0.028,1.857,0.029,-6.378,633.012,7.075,-0.766,8.791,0.941,-0.099,0.691,0.119,-51.735,994.545,80.859,-1.674,59.628,2.270
656133362013990272,-20,6682,22,30,-0.01,4.04,0.01,0.008,-0.017,-0.761,0.013,0.021,-0.09,4.16,0.06,-0.00,1.13,0.01,-0.011,1.682,0.011,-3.070,556.298,3.670,-0.065,5.075,0.082,-0.011,0.079,0.012,-13.682,1152.356,12.680,-0.586,68.685,0.554
655752415595076992,-63,9001,84,105,-0.01,4.28,0.01,0.013,-0.028,0.014,0.015,0.031,-0.03,0.18,0.02,-0.02,1.95,0.02,-0.016,1.678,0.014,-4.871,559.985,4.792,-0.474,16.597,0.628,-0.014,0.414,0.020,-29.803,1729.949,31.516,-1.062,79.869,1.147
656334400843454464,-36,8940,23,44,-0.00,3.97,0.00,0.006,-0.006,-0.798,0.008,0.010,-0.00,1.26,0.01,-0.00,1.62,0.00,-0.007,2.185,0.012,-0.668,726.648,1.313,-0.181,27.342,0.118,-0.003,0.593,0.003,-8.235,850.005,5.737,-0.381,50.011,0.240
5561661285986492544,-13,6460,19,23,-0.00,4.40,0.00,0.002,-0.023,-0.653,0.021,0.031,-0.05,3.14,0.06,-0.00,0.99,0.00,-0.003,1.036,0.002,-0.705,332.106,0.582,-0.014,1.681,0.026,-0.008,0.764,0.015,-8.966,2714.191,10.373,-0.344,132.622,0.410
5416376458056980352,-16,6567,18,24,-0.02,3.97,0.01,0.024,-0.196,-0.614,0.096,0.218,-0.19,4.02,0.51,-0.06,1.17,0.03,-0.017,1.847,0.015,-5.919,782.113,6.083,-0.096,5.714,0.099,-0.000,0.000,0.001,-46.890,995.124,29.342,-1.298,61.136,1.029
5371368121379660544,0,5649,0,0,-0.00,3.71,0.00,0.000,-0.001,-1.559,0.000,0.001,-0.00,0.00,0.00,-0.00,1.60,0.00,-0.000,2.919,0.000,-0.014,377.962,0.013,-0.000,7.817,0.001,-0.000,0.861,0.000,-0.026,590.009,0.027,-0.002,35.212,0.002
5377445053419230976,-36,7512,37,52,-0.01,4.13,0.01,0.011,-0.037,-1.051,0.024,0.044,-0.05,3.02,0.07,-0.01,1.18,0.01,-0.014,1.549,0.013,-3.128,441.774,3.257,-0.112,6.870,0.110,-0.011,0.362,0.011,-21.531,1334.890,20.676,-0.861,74.777,0.904
4663425603954361344,-8,5764,60,61,-0.00,4.38,0.01,0.012,-0.019,-0.511,0.022,0.029,-1.34,13.08,0.30,-0.00,0.80,0.01,-0.005,0.961,0.004,-1.073,314.884,1.057,-0.008,0.919,0.039,-0.000,0.000,0.053,-24.576,2717.777,55.870,-0.841,136.820,1.628
4675440998302600064,-111,5989,54,123,-0.03,4.37,0.01,0.035,-0.030,-0.440,0.026,0.039,-1.23,8.25,3.21,-0.05,0.89,0.02,-0.006,1.026,0.007,-0.800,281.526,0.799,-0.069,1.216,0.044,-0.076,0.167,0.040,-147.109,2581.567,73.428,-4.148,129.706,2.076
3180117377937327616,-67,6016,87,110,-0.01,4.36,0.03,0.031,-0.094,-0.731,0.082,0.125,-2.67,11.51,1.42,-0.02,0.81,0.04,-0.008,0.987,0.007,-0.876,280.954,0.903,-0.042,1.148,0.057,-0.043,0.440,0.055,-70.149,2532.520,133.734,-1.917,131.396,3.621
5553832591395642880,-24,6565,26,36,-0.00,4.23,0.00,0.005,-0.030,-0.180,0.030,0.043,-0.02,2.32,0.03,-0.00,1.25,0.00,-0.007,1.429,0.008,-2.471,488.042,2.513,-0.079,3.401,0.076,-0.020,0.085,0.020,-18.736,1799.261,19.203,-0.743,92.282,0.759
2955870542640442496,-12,5954,12,17,-0.01,4.39,0.01,0.017,-0.031,-0.357,0.030,0.043,-0.81,7.30,0.87,-0.01,0.91,0.01,-0.006,1.000,0.006,-1.214,321.814,1.202,-0.009,1.132,0.009,-0.000,0.000,0.000,-72.787,2766.720,70.503,-2.058,135.495,1.997
4880368593963035904,-21,6294,21,30,-0.01,4.07,0.01,0.014,-0.058,-0.400,0.048,0.075,-0.12,5.24,0.23,-0.02,1.11,0.01,-0.013,1.606,0.015,-3.278,521.362,3.313,-0.046,3.647,0.048,-0.000,0.000,0.000,-31.301,1278.883,22.335,-1.118,74.329,0.905
4880351787753726080,-60,6618,63,87,-0.01,4.51,0.01,0.011,-0.077,-0.923,0.080,0.111,-0.43,1.08,0.22,-0.01,0.97,0.01,-0.005,0.902,0.005,-0.477,302.781,0.562,-0.049,1.407,0.053,-0.034,0.536,0.035,-35.611,3450.752,54.983,-1.080,159.076,1.326
5494102240694846208,-15,6226,15,22,-0.02,4.06,0.01,0.022,-0.118,-0.410,0.069,0.137,-0.29,5.80,0.51,-0.04,1.08,0.02,-0.012,1.616,0.012,-3.494,627.645,3.586,-0.046,3.533,0.051,-0.000,0.000,0.000,-51.707,1239.041,34.367,-1.536,73.030,1.108
3037887031970419200,-28,8036,37,47,-0.00,3.75,0.01,0.007,-0.020,-0.511,0.019,0.028,-0.00,1.17,0.00,-0.00,1.74,0.00,-0.021,2.913,0.011,-4.819,890.060,1.248,-0.325,31.765,0.113,-0.012,0.746,0.007,-4.025,543.367,7.061,-0.179,33.982,0.404
3038159195457681152,-111,9267,96,147,-0.01,4.28,0.01,0.015,-0.062,-0.013,0.035,0.071,-0.05,0.18,0.06,-0.04,2.01,0.03,-0.015,1.694,0.016,-4.665,543.227,5.173,-0.969,19.005,0.873,-0.031,0.261,0.026,-41.230,1720.043,33.095,-1.269,79.583,1.083
3038994755573478528,-27,7357,36,45,-0.00,3.86,0.01,0.006,-0.019,-2.083,0.011,0.022,-0.04,4.73,0.05,-0.00,1.03,0.00,-0.010,1.970,0.005,-0.462,497.890,0.569,-0.106,10.240,0.092,-0.009,0.354,0.010,-4.306,731.877,7.152,-0.191,50.038,0.353
3038545295838351872,-66,8041,17,68,-0.00,3.98,0.00,0.003,-0.124,-1.949,0.012,0.125,-0.02,3.65,0.33,-0.03,1.12,0.00,-0.024,1.783,0.006,-6.590,550.723,1.290,-0.744,12.031,0.055,-0.040,0.666,0.005,-4.999,921.235,4.302,-0.259,58.844,0.463
2967545535063408128,-83,6487,55,100,-0.04,4.13,0.02,0.044,-0.037,-0.387,0.032,0.049,-0.21,3.28,1.53,-0.10,1.22,0.01,-0.021,1.564,0.020,-5.335,619.813,5.545,-0.139,3.856,0.133,-0.041,0.138,0.028,-122.466,1460.993,53.850,-3.053,79.960,1.898
5602586654961713920,-185,11229,205,276,-0.01,4.47,0.01,0.019,-0.070,-0.630,0.082,0.108,-0.05,0.07,0.04,-0.03,2.04,0.04,-0.016,1.371,0.017,-6.088,729.022,6.463,-1.430,26.906,1.556,-0.020,0.895,0.020,-54.076,2413.564,61.860,-1.965,107.271,2.226
5664313096005515392,-44,6771,42,61,-0.01,4.08,0.01,0.016,-0.056,-0.411,0.054,0.078,-0.09,2.59,0.09,-0.01,1.29,0.01,-0.021,1.713,0.022,-6.485,596.396,6.617,-0.154,5.538,0.166,-0.023,0.113,0.021,-32.184,1260.340,32.243,-1.284,70.343,1.244
3486249216435139712,-104,4774,73,127,-0.01,4.70,0.01,0.012,-0.090,-0.669,0.127,0.155,-1.80,2.96,1.96,-0.01,0.62,0.01,-0.005,0.583,0.006,-0.104,81.095,0.110,-0.011,0.159,0.008,-0.129,0.860,0.086,-87.450,6268.462,94.330,-3.419,250.135,3.248
5451222146202843136,-132,5939,249,282,-0.03,4.15,0.05,0.063,-0.043,-0.408,0.042,0.060,-3.68,10.36,2.40,-0.05,0.92,0.09,-0.022,1.329,0.016,-1.788,356.121,1.763,-0.139,1.985,0.283,-0.094,0.217,0.161,-91.935,1584.341,172.539,-3.172,90.459,5.404
5370346743796355968,-41,6464,39,57,-0.01,4.10,0.01,0.015,-0.064,-0.735,0.045,0.079,-0.26,5.39,0.55,-0.03,1.05,0.01,-0.008,1.508,0.010,-2.192,537.359,2.838,-0.094,3.577,0.099,-0.026,0.131,0.025,-33.403,1352.795,25.847,-0.993,78.860,0.835
6009633276972143488,-50,6906,36,62,-0.01,4.18,0.01,0.018,-0.236,-2.028,0.181,0.298,-0.61,7.69,0.78,-0.02,0.88,0.02,-0.009,1.268,0.010,-1.757,367.320,1.872,-0.076,3.289,0.060,-0.019,0.935,0.014,-47.247,1552.496,45.299,-1.453,91.105,1.383
5776378692661013248,-64,6188,75,99,-0.02,4.33,0.02,0.027,-0.074,-0.949,0.055,0.092,-1.86,10.92,1.57,-0.02,0.81,0.03,-0.008,1.011,0.006,-0.843,315.232,0.892,-0.044,1.349,0.052,-0.036,0.443,0.042,-76.678,2368.809,102.123,-2.244,126.279,2.946
5777055025452815872,-23,5801,26,35,-0.00,4.53,0.01,0.008,-0.026,-1.045,0.026,0.037,-1.21,12.85,0.47,-0.00,0.71,0.01,-0.003,0.753,0.003,-0.567,173.509,0.532,-0.011,0.579,0.011,-0.019,0.495,0.020,-39.663,3868.618,64.704,-1.146,182.493,1.677
3056466338937678336,-5,6785,6,8,-0.00,4.24,0.00,0.002,-0.010,-0.133,0.009,0.013,-0.02,1.63,0.01,-0.00,1.31,0.00,-0.004,1.441,0.004,-0.884,271.448,1.254,-0.025,3.955,0.024,-0.004,0.183,0.003,-7.573,1812.500,6.324,-0.332,91.406,0.286
3056795569651270144,-36,7794,33,49,-0.00,4.06,0.00,0.005,-0.007,-0.156,0.007,0.010,-0.02,1.07,0.02,-0.01,1.68,0.01,-0.008,1.999,0.009,-0.728,801.271,1.301,-0.189,13.185,0.228,-0.014,0.285,0.016,-8.969,1128.390,6.637,-0.350,58.908,0.294
3075194110034843648,-18,6557,18,26,-0.01,4.13,0.01,0.014,-0.049,-0.117,0.055,0.074,-0.14,2.54,0.10,-0.01,1.31,0.01,-0.018,1.630,0.017,-5.578,584.107,5.662,-0.086,4.411,0.092,-0.000,0.000,0.001,-30.797,1441.903,31.407,-1.163,77.406,1.202
5686724956910555776,-18,5839,27,33,-0.01,4.11,0.01,0.014,-0.027,-0.517,0.026,0.037,-0.56,13.12,0.27,-0.01,0.85,0.01,-0.012,1.342,0.012,-2.901,398.156,3.003,-0.038,1.890,0.043,-0.018,0.191,0.022,-30.103,1461.294,32.967,-1.242,86.668,1.265
5821960184163234688,-38,7747,37,53,-0.02,3.89,0.02,0.028,-0.254,-1.871,0.382,0.459,-0.45,3.58,0.28,-0.03,1.13,0.05,-0.036,1.998,0.036,-14.551,886.288,14.996,-0.406,12.928,0.427,-0.014,0.117,0.014,-29.098,758.634,40.066,-1.335,50.633,1.538
5921800031852227456,-111,7600,122,165,-0.01,4.16,0.01,0.019,-0.064,-0.045,0.049,0.080,-0.10,0.96,0.10,-0.02,1.60,0.02,-0.023,1.753,0.022,-5.089,499.121,5.030,-0.460,9.201,0.504,-0.046,0.356,0.048,-39.762,1418.933,39.069,-1.291,70.723,1.362
5921662386737329792,-44,8031,43,62,-0.02,4.06,0.02,0.028,-0.330,-1.798,0.316,0.457,-0.51,3.77,0.46,-0.04,1.10,0.05,-0.016,1.614,0.017,-3.896,481.372,4.150,-0.190,9.757,0.213,-0.013,0.392,0.013,-43.690,1111.686,58.111,-1.475,67.546,1.752
3488916184967006336,-69,5861,101,122,-0.02,4.09,0.03,0.035,-0.036,-0.382,0.044,0.057,-1.71,10.94,1.13,-0.03,0.91,0.04,-0.018,1.425,0.016,-2.956,378.441,2.949,-0.093,2.169,0.116,-0.048,0.178,0.067,-51.010,1381.473,85.542,-1.888,81.726,2.980
3488978376093372800,-111,6348,745,753,-0.01,4.50,0.03,0.030,-1.031,-0.418,0.058,1.032,-0.35,0.59,0.64,-0.02,1.02,0.01,-0.028,0.944,0.008,-1.159,289.291,1.126,-0.082,1.311,0.606,-0.070,0.384,0.346,-68.416,3373.555,56.441,-1.968,153.668,1.631
6183005301228063872,-13,6011,21,25,-0.00,4.22,0.01,0.007,-0.014,-0.265,0.015,0.020,-0.39,8.00,0.17,-0.01,0.98,0.01,-0.007,1.272,0.006,-1.608,355.122,1.492,-0.033,1.902,0.033,-0.014,0.209,0.016,-16.514,1844.234,23.891,-0.602,99.318,0.812
6183381647737612800,-9,5706,12,16,-0.01,4.47,0.01,0.015,-0.023,-0.364,0.029,0.038,-1.13,8.51,0.84,-0.01,0.84,0.01,-0.005,0.880,0.005,-0.925,248.543,0.897,-0.005,0.740,0.005,-0.000,0.000,0.000,-62.352,3376.673,84.506,-1.748,157.455,2.308
3137923073764685824,-140,7394,179,228,-0.01,4.37,0.04,0.044,-0.156,-1.292,0.364,0.396,-1.46,2.05,0.13,-0.01,1.12,0.11,-0.013,1.153,0.010,-0.923,254.115,0.964,-0.224,3.573,0.286,-0.074,0.640,0.082,-46.404,2313.204,226.335,-1.197,112.998,4.899
3138227982082302720,-74,7830,129,149,-0.02,4.13,0.02,0.028,-0.255,-1.921,0.285,0.382,-0.44,4.36,0.54,-0.03,1.04,0.03,-0.016,1.453,0.013,-3.272,515.048,3.096,-0.230,7.170,0.334,-0.033,0.496,0.057,-53.164,1314.110,58.873,-1.791,76.814,1.888
3137930529828113792,-72,7908,98,122,-0.01,4.28,0.01,0.014,-0.026,-0.156,0.020,0.033,-0.02,0.60,0.08,-0.01,1.54,0.01,-0.014,1.492,0.017,-3.380,540.231,4.179,-0.230,7.804,0.361,-0.032,0.499,0.037,-41.920,1850.741,25.135,-1.397,87.924,1.049
5399784793231719680,-73,6596,115,137,-0.01,4.23,0.01,0.012,-0.171,-0.794,0.117,0.208,-0.19,4.37,0.26,-0.01,1.05,0.01,-0.010,1.300,0.010,-1.643,372.401,2.631,-0.125,2.890,0.178,-0.031,0.645,0.044,-38.199,1807.084,30.947,-1.373,97.217,1.106
6186117297092032000,-31,5682,49,58,-0.01,4.44,0.02,0.021,-0.029,-0.417,0.045,0.053,-2.28,11.21,1.40,-0.02,0.81,0.03,-0.003,0.901,0.004,-0.733,242.063,0.708,-0.017,0.763,0.023,-0.024,0.212,0.041,-59.795,3140.283,97.481,-1.553,150.461,2.420
6187045426639545600,-14,5945,17,22,-0.00,4.54,0.00,0.006,-0.012,-0.289,0.015,0.020,-0.28,0.91,0.22,-0.01,0.95,0.01,-0.005,0.866,0.005,-1.465,234.769,1.629,-0.016,0.844,0.017,-0.014,0.490,0.017,-31.893,3853.296,42.763,-1.083,170.112,1.305
6213949136144791680,-171,5666,310,355,-0.02,4.43,0.03,0.032,-0.432,-0.265,0.162,0.462,-3.15,10.39,2.16,-0.04,0.84,0.04,-0.014,0.920,0.010,-0.841,250.306,0.903,-0.080,0.787,0.162,-0.139,0.587,0.206,-159.040,3122.425,144.904,-3.026,147.985,4.101
5821363454266608000,-28,5934,45,53,-0.01,4.35,0.01,0.015,-0.027,-0.692,0.030,0.041,-1.35,12.52,0.72,-0.01,0.80,0.02,-0.006,0.990,0.006,-1.204,330.085,1.204,-0.028,1.099,0.032,-0.029,0.169,0.036,-45.592,2515.748,61.767,-1.419,130.663,1.833
6007328258221743232,-43,6814,45,62,-0.01,4.15,0.01,0.013,-0.015,0.008,0.007,0.017,-0.10,1.69,0.10,-0.01,1.40,0.01,-0.016,1.645,0.016,-3.524,429.415,3.731,-0.124,5.253,0.126,-0.019,0.134,0.020,-28.572,1483.642,28.768,-1.008,77.011,1.012
651361408533427712,-14,5974,134,135,-0.01,4.50,0.01,0.010,-0.065,-0.292,0.032,0.073,-0.87,2.38,0.48,-0.01,0.95,0.02,-0.005,0.909,0.004,-1.228,308.982,1.245,-0.009,0.948,0.091,-0.000,0.000,0.106,-42.599,3503.003,57.424,-1.241,158.849,1.695
650962801208939008,-12,6663,13,18,-0.01,4.04,0.00,0.006,-0.024,-0.482,0.015,0.028,-0.03,3.73,0.03,-0.00,1.20,0.00,-0.009,1.735,0.013,-3.867,601.919,4.917,-0.070,5.343,0.085,-0.000,0.000,0.000,-13.899,1150.464,10.281,-0.646,67.470,0.472
651293552346005632,-14,5962,15,20,-0.01,4.28,0.01,0.020,-0.064,-0.596,0.063,0.090,-0.90,11.91,0.87,-0.02,0.84,0.02,-0.009,1.091,0.009,-2.096,367.714,2.164,-0.016,1.354,0.017,-0.000,0.000,0.000,-60.969,2150.161,64.957,-1.865,115.680,1.942
651305818772646016,-39,6539,257,260,-0.00,4.25,0.02,0.016,-0.354,-0.533,0.052,0.358,-0.53,3.57,0.06,-0.01,1.11,0.02,-0.011,1.298,0.009,-2.443,410.150,2.535,-0.082,2.797,0.403,-0.025,0.443,0.125,-21.378,1908.037,62.322,-0.850,99.727,1.658
651644090397077376,-123,6584,167,207,-0.02,4.42,0.02,0.026,-0.324,-1.358,0.186,0.373,-1.24,6.01,1.30,-0.03,0.87,0.03,-0.010,0.952,0.008,-0.578,193.512,0.551,-0.099,1.536,0.137,-0.064,0.313,0.089,-96.184,2774.674,100.191,-2.376,139.577,2.724
651460712473032320,-31,7918,29,42,-0.02,4.12,0.02,0.028,-0.199,-0.514,0.154,0.252,-0.21,1.50,0.27,-0.07,1.47,0.06,-0.017,1.743,0.017,-2.697,349.038,2.688,-0.186,10.704,0.180,-0.000,0.000,0.000,-63.977,1285.570,55.484,-1.452,68.834,1.325
