source_id,tic_id,ra_gaia,dec_gaia,pmra,pmdec,parallax,rv,rv_unc,teff,teff_unc,logg,logg_unc,feh,feh_unc,snr_c1_iraf,snr_c2_iraf,snr_c3_iraf,snr_c4_iraf,tmag,Mast,Rast
6242019904220853120,67607026,241.800944363308,-24.1958142962306,-3.03258418644586,-2.67429405300663,1.84793151989227,42.8828792822266,2.65589022636681,6606.476,91.0563810364418,4.086413,0.206597771913329,-0.57492495,0.197203540851266,38.6051456134,28.4578272329,51.1068640647,55.1326754639,11.7913143525233,1.25039929885784,1.68892706906834
6796106110296629888,34862181,307.310028304878,-31.5064854387463,-30.0672599703734,-20.7398974254851,2.32343391652423,-12.9010000228882,0.127000004053116,5739.0933,76.7637156808719,4.1062965,0.179798034186874,-0.5298767,0.055823764477651,70.6972021209,73.9519218968,89.6214913597,91.2727555869,11.8101409845319,1.0226230069358,1.48277022751641
6796128890803160576,152169693,307.512136020386,-31.3784548276187,88.6689141815248,-176.622179691682,7.46420578850681,40.8979988098145,0.0989999994635582,4428.197,83.3285098969801,4.5448537,0.183490248649555,-0.56629086,0.0641366518683859,38.9910971436,47.7532613891,72.8662149142,86.378449171,11.6591473604067,0.591609341236647,0.67294061429694
6459995099426408704,316831288,323.97444332981,-56.4463275911886,40.3846048883814,-41.9313452763526,3.55575365208842,26.6270008087158,0.0790000036358833,5595.234,76.132131174018,4.3770022,0.178635256789172,-0.6400299,0.052815158089853,62.0553981643,86.7284070469,102.019427497,93.37955637,11.7159447423816,0.876296529382604,1.00675672125332
5394672472182244480,158151535,162.170935564742,-37.7999808609471,-71.6103543224568,7.5030167199489,3.56746367548488,76.2279968261719,0.108000002801418,5565.0435,80.2877678125288,4.3555956,0.178951181248987,-0.6271281,0.0588064905888866,53.4101010748,65.3914037374,80.7374700508,87.1967356867,11.8129319556096,0.876895901991587,1.03125576335611
5394714700301519488,106907519,161.701706373879,-37.8501618781339,-30.4718832682101,12.3956143737062,4.52241214967359,-47.326000213623,0.0810000002384186,5228.327,83.448155646187,4.541278,0.181092976695736,-0.5186019,0.0570509978452544,46.3525749391,62.3620589539,79.1778787821,79.8886278202,11.9731201227659,0.783645268230198,0.787066660069621
5395090149163178880,158200605,162.518354702881,-37.1019609130606,-79.6570608606032,64.1688965468401,4.34136416046261,91.3899993896484,0.100000001490116,5557.624,87.0697839493078,4.432203,0.179457404945394,-0.6313176,0.0706453156230284,48.9845990792,44.2445444156,58.4877416386,60.9030695948,11.5088718043077,0.857207764911667,0.935137703906231
5395081219928123136,158289880,162.845821517955,-37.1263088450966,-12.5199468910613,-53.1512096556332,9.41969880300742,-0.404000014066696,0.0949999988079071,4567.053,93.6172115175817,4.627315,0.186645713979775,-0.5085478,0.0757628794282896,36.4850131507,34.798583584,50.2974598734,54.1395571348,11.3105217366974,0.623872832969946,0.632266982142129
5395076955023651840,158289946,162.966777445211,-37.1909416274257,-57.351989006966,-16.3002181690791,2.15213466264543,48.0519981384277,0.143999993801117,5685.162,82.8850728803388,4.029574,0.180324389855988,-0.6385503,0.0687647966135186,55.0245735083,50.9928241449,69.7377233719,75.1306477861,11.7657888436092,1.01526874737652,1.61851295285834
6458955270664862080,370232795,325.503885809578,-57.4624449275538,1.01435648820379,-49.0045634083314,2.66902935722626,64.495002746582,0.12899999320507,5779.039,94.9743277158584,4.2772284,0.179948938637582,-0.59186697,0.0929725864328694,35.1995281473,32.7486873891,38.618422266,51.6199000352,11.9508804425569,0.957545544855822,1.17977074124157
