source_id,tic_id,ra_gaia,dec_gaia,pmra,pmdec,parallax,rv,rv_unc,teff,teff_unc,logg,logg_unc,met,met_unc,snr,tmag,Mast,Rast
2473754519429207424,398672537,13.6904224858174,-9.91010896541307,23.655641395456,-53.1020513557664,5.69506689903857,50.957,1.647,5098.96,104,4.23128,0.16,-0.586253,0.11,52,11.4336626178537,0.804196023424646,1.13126864529953
2474081589778645120,3964888,12.7463306070855,-9.03050183125814,9.32123654698396,-4.78932700843984,2.10555498509312,27.76,1.292,5988.06,104,4.01136,0.16,-0.513507,0.11,46,11.3872824439078,1.13756568428522,1.75001120737297
2474362583718722176,24226540,15.0661147998904,-8.35071117306257,-5.77715562400633,-4.30201420280021,2.08916374497013,-12.661,1.689,6908.8,116,4.27017,0.2,-0.633742,0.12,52,10.6462732673445,1.22745746460294,1.35644965623135
2474348358787047296,24227355,15.1851683885562,-8.45652750524129,7.20714652577213,-4.06811436101308,2.96424257460053,6.127,3.173,5892.4,190,4.36303,0.28,-0.537238,0.14,17,11.4085856386012,0.972939467761336,1.07827621196078
2469923752198104704,284083356,17.7901088971637,-10.448554039466,-6.93019919654017,2.10690689892677,3.29214843525577,13.619,1.365,5227.35,104,4.52396,0.16,-0.68149,0.11,37,11.3473046088838,0.756652509900353,0.790955454049702
4849020246144143488,129813026,54.6808481040712,-41.7498665921055,21.9204822252133,1.91366334538262,1.971045022241,2.956,0.867,6437.57,116,4.16098,0.2,-0.574161,0.12,65,10.6813036179941,1.17078248582192,1.49744556561113
4849906005839297920,323297636,52.9686721937196,-40.9708227318099,21.9631608055575,37.1908913189268,3.5606240396507,-4,1.263,6426.68,116,4.07456,0.2,-0.58871,0.12,53,10.3757313674594,1.20453637997573,1.67971032908828
4850250256058262144,369362205,53.5829224649744,-39.8128004496612,-31.7143500208793,45.1476887244679,6.84014373679407,15.885,1.382,5387.54,104,4.64521,0.16,-0.503575,0.11,56,10.9096848227825,0.81132073740054,0.71568705068062
4856234171997104640,129838845,55.3052093922421,-38.6040766310554,25.0195755164929,-5.71475730435103,3.09168261667606,32.863,1.425,6426.59,116,4.20008,0.2,-0.695549,0.12,40,11.1742932415103,1.11928736838227,1.4028081880297
4842246842200213120,144120044,59.6939796187452,-41.9481855737953,9.27192938916453,14.3769549280073,1.37440265784669,4.31,2.766,5583.97,190,4.10605,0.28,-0.672874,0.14,19,10.8838364709108,0.949542823485546,1.43131349098391
6485107532688901760,126702651,315.470937550209,-42.38793127989,-12.9063882534458,-18.2478904792578,3.95810832864301,32.502,1.295,5559.17,136,4.043,0.18,-0.887374,0.19,55,11.3355226581042,0.921131623550871,1.52348197251219
6774139040500643712,115151521,317.017254628542,-39.0417143224569,11.913644398011,-12.6956518771857,1.96857483390419,10.968,1.703,6134.88,116,4.10605,0.2,-0.526519,0.12,41,11.4241473818742,1.12867241713329,1.56276734605345
6580286855529383296,126891370,317.864049262094,-42.5763616282179,-10.1053865922263,5.91676534941276,1.41338805860798,28.392,1.088,6262.24,174,4.00344,0.27,-0.790123,0.2,61,11.0193880411808,1.14215204425299,1.78300690215657
6579828530979380224,382317381,318.261297585343,-43.8952288540806,-47.1607217549386,-108.96904544145,5.07733595178594,-69.852,2.141,5207.71,136,4.05879,0.18,-0.849716,0.19,41,11.3401399337779,0.835155546647978,1.41750232959736
6509684744304919680,143922618,332.572012172137,-53.1429486225302,15.4705748942704,-69.0871925188845,6.44357692524924,17.35,1.383,5104.31,104,4.22348,0.16,-0.558614,0.11,57,11.0548046115456,0.812891981678103,1.14706417770553
6558134827261167616,140069099,330.300004675983,-51.2397208073326,-0.742989278436564,-22.8282817803359,4.3027891946973,13.612,1.737,5374.08,136,4.42458,0.18,-1.14095,0.19,45,11.3189283581357,0.724827044812494,0.874589098215496
6558263641920089344,143821918,330.933047373231,-50.7412812648648,7.1144903134357,-25.6119672233385,2.31883666424226,856.944,13.394,5583.5,756,4.81,0.95,-5.015,0.61,0,11.0747821520771,0.296916256196452,0.39835053361435
6518150605881450496,197948511,335.059220108403,-48.2155374105081,-26.0524092763087,-16.033341736701,5.03290005131808,-43.412,1.97,5486.19,104,4.69788,0.16,-0.596428,0.11,34,11.2723499044779,0.812072729039904,0.678337368282217
6517008075861864064,144066548,337.536654311739,-50.2369362141128,-7.43246650273398,4.14845667761047,2.2412337308703,-9.149,2.354,6225.37,174,4.02719,0.27,-0.734666,0.2,26,11.3485788895004,1.13521875262791,1.726528775608
6511505535560832768,231262738,334.030152039583,-51.013484065596,-22.4349862504387,-21.6990155100419,4.40679751356191,-45.836,6.595,5736.3,756,4.56956,0.95,-2.03535,0.61,4,10.9244974802856,0.631021866357543,0.709611122633433
6509549538734636288,231262154,333.928564170179,-53.2855042917508,82.9603165593145,14.7187131091632,6.63695272623639,38.185,1.4,4955.5,79,4.21569,0.16,-0.603876,0.09,41,11.2584208844237,0.769649949514851,1.12485797088837
4690396933420263296,39045458,12.3641428415795,-70.3520101937951,7.90240388948489,-26.897814131344,7.85793103509223,-48.328,0.604,5368.06,64,4.56956,0.1,-0.582066,0.08,78,10.4220559087447,0.800441457199735,0.773274572062888
6454360239774106112,341063132,312.72219765598,-60.5487500433348,22.7226673742981,-112.451550449023,10.5252948197124,65.96,1.155,4936.13,79,4.01928,0.16,-0.531872,0.09,74,10.4545672691381,0.840621228145382,1.47430387939081
6450542872841182336,341185168,314.135960961157,-63.0005408775762,39.5785310606531,-40.0589150010319,6.63379026042046,-34.281,1.001,4845.73,79,4.40922,0.16,-0.53914,0.09,66,10.8379499657987,0.71121070496762,0.864636184017296
4913732724551565056,206502386,15.9963215193558,-56.1937341435796,16.8515467986781,43.673637423666,3.42065135968884,-27.024,1.38,5488.61,136,4.38615,0.18,-0.874013,0.19,43,11.9439847734641,0.804173980165131,0.958014975534211
4914393835980719872,158537036,20.2240512810978,-53.8664973278022,19.6789550910057,-15.6672711711609,2.78568312768628,63.745,2.21,5822.11,104,4.37845,0.16,-0.537873,0.11,38,11.7742829153351,0.95176909969803,1.04744514104116
6477330377708272000,166608605,313.264736263572,-52.2715347839115,57.7738496886855,-8.88155224832124,4.71300276052912,-26.78,1.475,5064.79,87,4.48583,0.17,-0.888054,0.16,57,11.433099270681,0.691524684097124,0.790518214607781
6477282132338165760,469850614,316.774184017513,-50.03645527168,-10.3209864720433,5.1760732976079,3.5469995321492,25.343,1.281,5558.65,104,4.15315,0.16,-0.573828,0.11,41,11.1358421083075,0.947453504145353,1.35062714899496
6478863887190378240,79271459,318.415270698247,-49.3542249384083,40.996393190345,9.53446715513212,3.33976038908697,37.858,1.723,5672.65,136,4.66028,0.18,-0.781038,0.19,62,11.1862307789478,0.820954668305374,0.714262900214874
6597717688243089792,70451078,339.991053240783,-33.5164073804595,27.6929875584048,1.83313674920583,1.90386260611597,0.296,1.331,6216.65,116,4.20789,0.2,-0.503769,0.12,49,11.7873833080752,1.11293407065248,1.37927389659161
6525743180349251328,355494184,352.648814830267,-50.7698445842715,36.1925011430275,-13.0216927324789,5.14318895456537,-9.448,1.201,6314.84,116,4.38615,0.2,-0.565403,0.12,53,10.9420055545069,1.06209047492238,1.1012334636306
6522790201352422272,206328425,354.331649335079,-50.6852902158594,-11.6957793068632,-5.51365166801791,2.61813682080347,38.115,2.04,6321.67,174,4.12962,0.27,-0.805267,0.2,36,10.8195660175273,1.0942099511713,1.50732080946062
6498133240784148992,316934737,356.086874622871,-54.2132621717436,13.7380473645842,30.6148829909062,2.65722751562279,6.09,2.23,5308.54,136,4.00344,0.18,-1.05138,0.19,30,11.424193624692,0.840917126256336,1.52554362657886
5049886482072867328,122612972,41.1771144824468,-35.7117358878977,11.6988690564785,-21.6776167878207,5.62067126478706,-23.157,0.893,5182.61,104,4.38615,0.16,-0.502125,0.11,57,11.1721475299218,0.802785656553788,0.946692871843689
5049340918147058048,91555273,43.8691565509092,-35.5117921641631,-73.374245678165,-44.0387531392637,9.34020846259499,-5.034,2.381,5079.44,95,4.40922,0.2,-0.521071,0.1,22,9.89579752150273,0.769911834459162,0.902397197001129
4876690624488711296,675455,73.7317308252743,-29.5318812039924,9.30922057622883,-32.3250941189849,2.70064246441116,-27.569,6.639,4007.6,120,4.81,0.21,-0.759,0.19,18,10.6253820747009,0.463550961983897,0.444414669699762
6882032085013291776,442520910,315.109768307273,-17.3846171450499,75.2351809829483,-68.9356699686469,4.9528988724661,-42.218,1.142,5374,136,4.40153,0.18,-0.884315,0.19,55,10.6328776332791,0.773781777514742,0.922614326101339
6883321262396044288,442520157,315.014518011985,-15.9767515744246,23.9946290418902,-41.0500924758708,4.50403933964184,-41.625,1.079,5969.33,104,4.20789,0.16,-0.530794,0.11,62,10.8186965880402,1.04270122641097,1.33354845706215
6494730733331971968,316967915,356.713813261387,-57.7822169526384,-15.8705732649182,-48.4668263535893,19.7307355703334,7.979,2.562,4173,79,4.43225,0.16,-0.513,0.09,29,10.6982110293617,0.553259546207686,0.732638415316816
4847393381251614592,152985493,48.7754125876099,-44.708430090053,-26.1417709044083,-25.1054722416809,3.03802667818333,13.055,2.359,5671.63,104,4.7802,0.16,-0.738934,0.11,53,10.1494810257104,0.82218177271667,0.628007443848744
4785341446106683904,219366887,75.5076247261746,-49.3171394018395,0.185076256415257,-30.7449880550017,3.29487178754622,0.924,1.599,6143.18,116,4.19227,0.2,-0.53014,0.12,41,10.6541903409473,1.09339613603798,1.3920671994561
6910162853786781952,23860405,313.021374603142,-6.60456642130243,28.2517174917656,-35.6438653494738,4.26936843133184,-0.748,1.108,5294.89,136,4.56198,0.18,-0.891411,0.19,70,10.8588894901932,0.730211935502076,0.748802914053229
6910646123507333376,248853867,315.105273494897,-5.73633177282732,-56.5756774707322,-86.2486882455989,3.86657754619564,-14.13,1.448,6046.26,174,4.37845,0.27,-0.806793,0.2,42,10.6674600097666,0.944989271238245,1.05117066764384
